Donor_ID,Project_ID,Score
DNR4109,PRJ1158,0.9077
DNR4109,PRJ0279,0.8363
DNR4109,PRJ0443,0.8727
DNR4110,PRJ1297,0.9995
DNR4110,PRJ1299,0.685
DNR4110,PRJ0460,0.8269
DNR4110,PRJ0788,0.7314
DNR4110,PRJ0366,0.81
DNR4110,PRJ1622,0.8176
DNR4110,PRJ0506,0.5984
DNR4110,PRJ1932,0.9873
DNR4110,PRJ1639,0.68
DNR4110,PRJ1646,0.8504
DNR4111,PRJ0271,0.9411
DNR4111,PRJ1487,0.6521
DNR4111,PRJ0082,0.596
DNR4111,PRJ1679,0.8445
DNR4111,PRJ0025,0.7389
DNR4111,PRJ1270,0.6204
DNR4111,PRJ1590,0.6165
DNR4111,PRJ0103,0.6486
DNR4111,PRJ0589,0.6046
DNR4111,PRJ0104,0.9485
DNR4112,PRJ0260,0.8571
DNR4112,PRJ1757,0.8013
DNR4112,PRJ1936,0.6464
DNR4112,PRJ1603,0.9339
DNR4112,PRJ1047,0.544
DNR4112,PRJ0209,0.9707
DNR4112,PRJ0667,0.9635
DNR4112,PRJ1600,0.8714
DNR4112,PRJ1864,0.9478
DNR4112,PRJ1767,0.6815
DNR4113,PRJ0889,0.6079
DNR4113,PRJ0636,0.5505
DNR4113,PRJ1847,0.6136
DNR4113,PRJ1647,0.772
DNR4113,PRJ1300,0.8866
DNR4113,PRJ0155,0.6056
DNR4113,PRJ1781,0.7382
DNR4113,PRJ0712,0.9106
DNR4113,PRJ0693,0.9853
DNR4113,PRJ0555,0.6747
DNR4114,PRJ1331,0.9186
DNR4114,PRJ1098,0.9194
DNR4114,PRJ1639,0.8946
DNR4114,PRJ1821,0.6397
DNR4114,PRJ0064,0.809
DNR4114,PRJ0530,0.5344
DNR4114,PRJ1009,0.575
DNR4114,PRJ1393,0.7353
DNR4114,PRJ0646,0.7712
DNR4114,PRJ0498,0.769
DNR4115,PRJ1177,0.6162
DNR4115,PRJ0320,0.9144
DNR4115,PRJ1920,0.8921
DNR4115,PRJ0181,0.9531
DNR4115,PRJ0659,0.9067
DNR4115,PRJ1173,0.6133
DNR4115,PRJ0605,0.6772
DNR4115,PRJ1107,0.9709
DNR4115,PRJ0080,0.5102
DNR4115,PRJ0844,0.9354
DNR4116,PRJ0977,0.7004
DNR4116,PRJ0346,0.7658
DNR4116,PRJ1755,0.5346
DNR4116,PRJ0716,0.7267
DNR4116,PRJ0570,0.9723
DNR4116,PRJ0825,0.56
DNR4116,PRJ0865,0.8309
DNR4116,PRJ1811,0.5908
DNR4116,PRJ0200,0.9733
DNR4116,PRJ1848,0.5866
DNR4117,PRJ0388,0.6495
DNR4117,PRJ0003,0.9526
DNR4117,PRJ1245,0.7404
DNR4117,PRJ1713,0.9349
DNR4117,PRJ0316,0.8178
DNR4117,PRJ0242,0.5642
DNR4117,PRJ0353,0.7035
DNR4117,PRJ0844,0.9993
DNR4117,PRJ1097,0.5691
DNR4117,PRJ0068,0.8132
DNR4118,PRJ1997,0.8041
DNR4118,PRJ1167,0.7653
DNR4118,PRJ0205,0.6707
DNR4118,PRJ1371,0.5468
DNR4118,PRJ1964,0.9034
DNR4118,PRJ1805,0.8497
DNR4118,PRJ0760,0.6956
DNR4118,PRJ0896,0.8529
DNR4118,PRJ0868,0.7173
DNR4118,PRJ1644,0.9909
DNR4119,PRJ0253,0.8606
DNR4119,PRJ0593,0.7663
DNR4119,PRJ0710,0.8284
DNR4119,PRJ1129,0.5714
DNR4119,PRJ0790,0.6394
DNR4119,PRJ0846,0.9186
DNR4119,PRJ1930,0.5666
DNR4119,PRJ1652,0.6955
DNR4119,PRJ1606,0.6551
DNR4119,PRJ1535,0.9152
DNR4120,PRJ1496,0.934
DNR4120,PRJ1243,0.6261
DNR4120,PRJ1266,0.6625
DNR4120,PRJ0152,0.5761
DNR4120,PRJ0441,0.8825
DNR4120,PRJ0998,0.8772
DNR4120,PRJ1283,0.6006
DNR4120,PRJ0089,0.6772
DNR4120,PRJ1871,0.5008
DNR4120,PRJ0264,0.9339
DNR4121,PRJ1161,0.9981
DNR4121,PRJ0460,0.7539
DNR4121,PRJ1127,0.6348
DNR4121,PRJ1573,0.9928
DNR4121,PRJ0489,0.7249
DNR4121,PRJ1775,0.5553
DNR4121,PRJ1471,0.7641
DNR4121,PRJ1741,0.6135
DNR4121,PRJ0302,0.5305
DNR4121,PRJ1472,0.7317
DNR4122,PRJ0473,0.6381
DNR4122,PRJ0219,0.8099
DNR4122,PRJ1064,0.5993
DNR4122,PRJ1770,0.6404
DNR4122,PRJ1930,0.6182
DNR4122,PRJ1953,0.9579
DNR4122,PRJ0908,0.5014
DNR4122,PRJ1437,0.715
DNR4122,PRJ1801,0.5259
DNR4122,PRJ1776,0.5331
DNR4123,PRJ0779,0.6186
DNR4123,PRJ1956,0.8078
DNR4123,PRJ0719,0.8199
DNR4123,PRJ1595,0.734
DNR4123,PRJ2000,0.9703
DNR4123,PRJ1272,0.6368
DNR4123,PRJ0245,0.6694
DNR4123,PRJ1846,0.5755
DNR4123,PRJ1650,0.7786
DNR4123,PRJ1086,0.8717
DNR4124,PRJ0305,0.8795
DNR4124,PRJ1877,0.5774
DNR4124,PRJ0051,0.6541
DNR4124,PRJ0765,0.5805
DNR4124,PRJ1405,0.5216
DNR4124,PRJ1344,0.7197
DNR4124,PRJ1844,0.7767
DNR4124,PRJ1523,0.8102
DNR4124,PRJ1545,0.999
DNR4124,PRJ0540,0.7395
DNR4125,PRJ0150,0.6815
DNR4125,PRJ0862,0.8493
DNR4125,PRJ0388,0.9871
DNR4125,PRJ1684,0.7012
DNR4125,PRJ0775,0.6854
DNR4125,PRJ1641,0.5955
DNR4125,PRJ1870,0.5925
DNR4125,PRJ1095,0.9784
DNR4125,PRJ1308,0.7158
DNR4125,PRJ1101,0.5571
DNR4126,PRJ1224,0.6438
DNR4126,PRJ1240,0.8155
DNR4126,PRJ1813,0.7355
DNR4126,PRJ1537,0.9369
DNR4126,PRJ0020,0.7812
DNR4126,PRJ1933,0.9668
DNR4126,PRJ1020,0.5045
DNR4126,PRJ1534,0.95
DNR4126,PRJ1567,0.6832
DNR4126,PRJ1660,0.6604
DNR4127,PRJ0576,0.7137
DNR4127,PRJ0935,0.6265
DNR4127,PRJ1249,0.6866
DNR4127,PRJ1135,0.8688
DNR4127,PRJ1717,0.8062
DNR4127,PRJ0215,0.6849
DNR4127,PRJ0498,0.6549
DNR4127,PRJ0465,0.9277
DNR4127,PRJ0826,0.8303
DNR4127,PRJ0753,0.7576
DNR4128,PRJ0351,0.6491
DNR4128,PRJ1769,0.8772
DNR4128,PRJ0643,0.6598
DNR4128,PRJ1384,0.5588
DNR4128,PRJ1804,0.8809
DNR4128,PRJ1651,0.8107
DNR4128,PRJ0858,0.7449
DNR4128,PRJ1228,0.7422
DNR4128,PRJ0289,0.9802
DNR4128,PRJ1354,0.6907
DNR4129,PRJ1435,0.8999
DNR4129,PRJ1707,0.88
DNR4129,PRJ1131,0.8196
DNR4129,PRJ0432,0.5593
DNR4129,PRJ1163,0.6962
DNR4129,PRJ1845,0.6776
DNR4129,PRJ0229,0.9383
DNR4129,PRJ1515,0.7823
DNR4129,PRJ0496,0.7887
DNR4129,PRJ1183,0.5373
DNR4130,PRJ0894,0.972
DNR4130,PRJ1065,0.5978
DNR4130,PRJ1424,0.865
DNR4130,PRJ0066,0.934
DNR4130,PRJ1792,0.9542
DNR4130,PRJ1988,0.5014
DNR4130,PRJ1051,0.8211
DNR4130,PRJ1363,0.7964
DNR4130,PRJ0108,0.5681
DNR4130,PRJ1528,0.6792
DNR4131,PRJ0389,0.5129
DNR4131,PRJ1332,0.9042
DNR4131,PRJ0042,0.7642
DNR4131,PRJ1092,0.6618
DNR4131,PRJ0103,0.6673
DNR4131,PRJ0403,0.903
DNR4131,PRJ0071,0.8034
DNR4131,PRJ1322,0.5617
DNR4131,PRJ0817,0.502
DNR4131,PRJ1283,0.9643
DNR4132,PRJ0598,0.906
DNR4132,PRJ0664,0.7555
DNR4132,PRJ1961,0.7412
DNR4132,PRJ1207,0.7035
DNR4132,PRJ1822,0.5864
DNR4132,PRJ1449,0.7858
DNR4132,PRJ1632,0.9863
DNR4132,PRJ0665,0.8564
DNR4132,PRJ0939,0.7286
DNR4132,PRJ1308,0.9865
DNR4133,PRJ0997,0.5588
DNR4133,PRJ1045,0.7609
DNR4133,PRJ1742,0.6901
DNR4133,PRJ0312,0.841
DNR4133,PRJ0387,0.6237
DNR4133,PRJ0116,0.567
DNR4133,PRJ1754,0.9423
DNR4133,PRJ1709,0.6334
DNR4133,PRJ0936,0.9918
DNR4133,PRJ0773,0.5776
DNR4134,PRJ1283,0.8861
DNR4134,PRJ1284,0.6363
DNR4134,PRJ0349,0.9282
DNR4134,PRJ0347,0.8034
DNR4134,PRJ1442,0.5532
DNR4134,PRJ0680,0.8727
DNR4134,PRJ1937,0.5267
DNR4134,PRJ0617,0.5248
DNR4134,PRJ0640,0.9258
DNR4134,PRJ0393,0.5541
DNR4135,PRJ0392,0.7413
DNR4135,PRJ1189,0.7782
DNR4135,PRJ1356,0.6685
DNR4135,PRJ0957,0.5009
DNR4135,PRJ1955,0.5503
DNR4135,PRJ0915,0.5432
DNR4135,PRJ0309,0.7462
DNR4135,PRJ1627,0.8791
DNR4135,PRJ0654,0.5449
DNR4135,PRJ1099,0.6178
DNR4136,PRJ0165,0.6848
DNR4136,PRJ1566,0.6562
DNR4136,PRJ1562,0.7844
DNR4136,PRJ0978,0.9339
DNR4136,PRJ0466,0.6995
DNR4136,PRJ0874,0.5448
DNR4136,PRJ1629,0.7749
DNR4136,PRJ1240,0.5418
DNR4136,PRJ1819,0.5255
DNR4136,PRJ0268,0.5251
DNR4137,PRJ0435,0.5992
DNR4137,PRJ1811,0.5328
DNR4137,PRJ1681,0.7263
DNR4137,PRJ1068,0.8933
DNR4137,PRJ1379,0.9495
DNR4137,PRJ1034,0.9206
DNR4137,PRJ0702,0.76
DNR4137,PRJ1588,0.7229
DNR4137,PRJ1298,0.663
DNR4137,PRJ0275,0.923
DNR4138,PRJ1416,0.6719
DNR4138,PRJ1205,0.8546
DNR4138,PRJ0075,0.5145
DNR4138,PRJ1471,0.5174
DNR4138,PRJ0143,0.7133
DNR4138,PRJ0601,0.6915
DNR4138,PRJ1366,0.8388
DNR4138,PRJ0479,0.9078
DNR4138,PRJ0692,0.7024
DNR4138,PRJ0503,0.9581
DNR4139,PRJ1127,0.6211
DNR4139,PRJ1944,0.8666
DNR4139,PRJ0807,0.5396
DNR4139,PRJ0390,0.7579
DNR4139,PRJ0284,0.8744
DNR4139,PRJ1198,0.5957
DNR4139,PRJ0440,0.6305
DNR4139,PRJ0719,0.6549
DNR4139,PRJ1639,0.7824
DNR4139,PRJ0592,0.6235
DNR4140,PRJ0627,0.7657
DNR4140,PRJ0385,0.8058
DNR4140,PRJ1651,0.8186
DNR4140,PRJ0767,0.5132
DNR4140,PRJ0988,0.7166
DNR4140,PRJ0798,0.7838
DNR4140,PRJ1764,0.9725
DNR4140,PRJ0196,0.5444
DNR4140,PRJ0254,0.6339
DNR4140,PRJ0994,0.5881
DNR4141,PRJ0249,0.7952
DNR4141,PRJ0020,0.5342
DNR4141,PRJ1652,0.7519
DNR4141,PRJ0626,0.575
DNR4141,PRJ1538,0.666
DNR4141,PRJ1936,0.6663
DNR4141,PRJ1392,0.5025
DNR4141,PRJ1549,0.8433
DNR4141,PRJ1519,0.5484
DNR4141,PRJ0319,0.6927
DNR4142,PRJ0924,0.7492
DNR4142,PRJ1927,0.9967
DNR4142,PRJ0867,0.6804
DNR4142,PRJ0821,0.5801
DNR4142,PRJ1587,0.642
DNR4142,PRJ0888,0.7472
DNR4142,PRJ0646,0.892
DNR4142,PRJ1989,0.5891
DNR4142,PRJ0694,0.6053
DNR4142,PRJ0961,0.6039
DNR4143,PRJ1038,0.5704
DNR4143,PRJ0856,0.8181
DNR4143,PRJ1803,0.9007
DNR4143,PRJ0086,0.9599
DNR4143,PRJ0873,0.5696
DNR4143,PRJ0647,0.5329
DNR4143,PRJ0542,0.7159
DNR4143,PRJ1842,0.8809
DNR4143,PRJ1513,0.9106
DNR4143,PRJ1729,0.798
DNR4144,PRJ1103,0.8767
DNR4144,PRJ0076,0.9434
DNR4144,PRJ0989,0.9755
DNR4144,PRJ1778,0.9671
DNR4144,PRJ0843,0.9435
DNR4144,PRJ0414,0.9097
DNR4144,PRJ1706,0.7473
DNR4144,PRJ0664,0.8732
DNR4144,PRJ1934,0.575
DNR4144,PRJ1559,0.5858
DNR4145,PRJ1373,0.837
DNR4145,PRJ1983,0.8059
DNR4145,PRJ0780,0.7622
DNR4145,PRJ0593,0.6025
DNR4145,PRJ0555,0.6183
DNR4145,PRJ1572,0.594
DNR4145,PRJ0758,0.5446
DNR4145,PRJ0562,0.6245
DNR4145,PRJ0259,0.6024
DNR4145,PRJ0841,0.6724
DNR4146,PRJ1755,0.8523
DNR4146,PRJ1240,0.5634
DNR4146,PRJ1077,0.5823
DNR4146,PRJ1943,0.9035
DNR4146,PRJ0682,0.5438
DNR4146,PRJ1544,0.7838
DNR4146,PRJ1210,0.6858
DNR4146,PRJ0534,0.7661
DNR4146,PRJ0385,0.9972
DNR4146,PRJ1403,0.7597
DNR4147,PRJ0194,0.6051
DNR4147,PRJ1669,0.6553
DNR4147,PRJ0284,0.5731
DNR4147,PRJ0597,0.8563
DNR4147,PRJ1397,0.8336
DNR4147,PRJ0844,0.6493
DNR4147,PRJ1280,0.6021
DNR4147,PRJ0317,0.7405
DNR4147,PRJ1586,0.8737
DNR4147,PRJ1219,0.9319
DNR4148,PRJ0096,0.618
DNR4148,PRJ1406,0.6478
DNR4148,PRJ1789,0.9428
DNR4148,PRJ1338,0.9366
DNR4148,PRJ0623,0.6363
DNR4148,PRJ0766,0.6473
DNR4148,PRJ1878,0.5165
DNR4148,PRJ1873,0.897
DNR4148,PRJ1468,0.7253
DNR4148,PRJ0967,0.8229
DNR4149,PRJ1975,0.9362
DNR4149,PRJ0629,0.7189
DNR4149,PRJ0693,0.7611
DNR4149,PRJ0276,0.6162
DNR4149,PRJ1435,0.7473
DNR4149,PRJ0098,0.9883
DNR4149,PRJ0913,0.9043
DNR4149,PRJ0424,0.9709
DNR4149,PRJ1584,0.9816
DNR4149,PRJ0026,0.8076
DNR4150,PRJ1860,0.8742
DNR4150,PRJ0688,0.7525
DNR4150,PRJ1102,0.5656
DNR4150,PRJ1976,0.7612
DNR4150,PRJ1085,0.9757
DNR4150,PRJ1096,0.8503
DNR4150,PRJ1807,0.7231
DNR4150,PRJ0479,0.868
DNR4150,PRJ1448,0.9947
DNR4150,PRJ0426,0.596
DNR4151,PRJ1264,0.9158
DNR4151,PRJ1369,0.8118
DNR4151,PRJ0835,0.512
DNR4151,PRJ1665,0.6765
DNR4151,PRJ0336,0.6922
DNR4151,PRJ0608,0.8399
DNR4151,PRJ1162,0.9067
DNR4151,PRJ0913,0.7946
DNR4151,PRJ0722,0.9182
DNR4151,PRJ0846,0.6175
DNR4152,PRJ1108,0.779
DNR4152,PRJ1518,0.8519
DNR4152,PRJ1142,0.9303
DNR4152,PRJ0247,0.6316
DNR4152,PRJ0335,0.9352
DNR4152,PRJ1394,0.7726
DNR4152,PRJ0609,0.549
DNR4152,PRJ1579,0.832
DNR4152,PRJ0467,0.9778
DNR4152,PRJ0605,0.7359
DNR4153,PRJ1147,0.5731
DNR4153,PRJ0604,0.9548
DNR4153,PRJ1502,0.7749
DNR4153,PRJ1594,0.5373
DNR4153,PRJ1572,0.6326
DNR4153,PRJ0063,0.9737
DNR4153,PRJ0887,0.7908
DNR4153,PRJ0891,0.8421
DNR4153,PRJ0318,0.8411
DNR4153,PRJ1577,0.6744
DNR4154,PRJ1931,0.533
DNR4154,PRJ0448,0.6937
DNR4154,PRJ0284,0.5679
DNR4154,PRJ0469,0.8478
DNR4154,PRJ1381,0.9386
DNR4154,PRJ0943,0.8601
DNR4154,PRJ1733,0.9423
DNR4154,PRJ0614,0.6694
DNR4154,PRJ1270,0.7859
DNR4154,PRJ0725,0.8672
DNR4155,PRJ0005,0.8726
DNR4155,PRJ1879,0.6101
DNR4155,PRJ1289,0.5339
DNR4155,PRJ0197,0.9176
DNR4155,PRJ0560,0.7271
DNR4155,PRJ1678,0.7514
DNR4155,PRJ0482,0.9891
DNR4155,PRJ0881,0.879
DNR4155,PRJ0007,0.9908
DNR4155,PRJ0614,0.731
DNR4156,PRJ1562,0.5265
DNR4156,PRJ0059,0.5945
DNR4156,PRJ0060,0.5735
DNR4156,PRJ0986,0.8992
DNR4156,PRJ0760,0.8474
DNR4156,PRJ1318,0.7924
DNR4156,PRJ0363,0.94
DNR4156,PRJ0642,0.8348
DNR4156,PRJ1940,0.5766
DNR4156,PRJ1673,0.9819
DNR4157,PRJ1188,0.8883
DNR4157,PRJ0477,0.7448
DNR4157,PRJ1097,0.9638
DNR4157,PRJ0496,0.8336
DNR4157,PRJ1459,0.9047
DNR4157,PRJ0993,0.7436
DNR4157,PRJ1723,0.9255
DNR4157,PRJ0741,0.5595
DNR4157,PRJ0312,0.9117
DNR4157,PRJ0302,0.8756
DNR4158,PRJ0718,0.5903
DNR4158,PRJ0302,0.7172
DNR4158,PRJ1728,0.6788
DNR4158,PRJ1310,0.5024
DNR4158,PRJ0780,0.6595
DNR4158,PRJ0255,0.5386
DNR4158,PRJ0564,0.933
DNR4158,PRJ0631,0.5018
DNR4158,PRJ1707,0.9029
DNR4158,PRJ1012,0.5493
DNR4159,PRJ0335,0.6564
DNR4159,PRJ1404,0.9413
DNR4159,PRJ0135,0.698
DNR4159,PRJ1622,0.9715
DNR4159,PRJ0548,0.5378
DNR4159,PRJ1131,0.932
DNR4159,PRJ0831,0.6329
DNR4159,PRJ1071,0.7355
DNR4159,PRJ1095,0.8604
DNR4159,PRJ0622,0.8923
DNR4160,PRJ0439,0.6235
DNR4160,PRJ0740,0.9454
DNR4160,PRJ0053,0.8032
DNR4160,PRJ1862,0.6969
DNR4160,PRJ0234,0.8607
DNR4160,PRJ0686,0.9017
DNR4160,PRJ0901,0.7533
DNR4160,PRJ1685,0.8343
DNR4160,PRJ0982,0.6483
DNR4160,PRJ0435,0.5535
DNR4161,PRJ0430,0.9785
DNR4161,PRJ0740,0.5837
DNR4161,PRJ0789,0.6597
DNR4161,PRJ1079,0.7314
DNR4161,PRJ1258,0.7742
DNR4161,PRJ0339,0.8085
DNR4161,PRJ1539,0.6908
DNR4161,PRJ1681,0.5411
DNR4161,PRJ0314,0.9387
DNR4161,PRJ1409,0.5166
DNR4162,PRJ1163,0.8679
DNR4162,PRJ0840,0.7483
DNR4162,PRJ1652,0.9497
DNR4162,PRJ0870,0.9133
DNR4162,PRJ0427,0.9284
DNR4162,PRJ0571,0.7447
DNR4162,PRJ0510,0.5349
DNR4162,PRJ1543,0.8858
DNR4162,PRJ0514,0.9238
DNR4162,PRJ0417,0.984
DNR4163,PRJ1752,0.6134
DNR4163,PRJ1429,0.8416
DNR4163,PRJ0627,0.6902
DNR4163,PRJ0929,0.6054
DNR4163,PRJ1375,0.6556
DNR4163,PRJ0190,0.8325
DNR4163,PRJ1070,0.8911
DNR4163,PRJ1265,0.8587
DNR4163,PRJ0814,0.6728
DNR4163,PRJ1266,0.7302
DNR4164,PRJ1068,0.6203
DNR4164,PRJ0665,0.8022
DNR4164,PRJ0975,0.908
DNR4164,PRJ1867,0.9507
DNR4164,PRJ1502,0.503
DNR4164,PRJ0221,0.774
DNR4164,PRJ1704,0.5836
DNR4164,PRJ0378,0.9792
DNR4164,PRJ0231,0.5708
DNR4164,PRJ1647,0.7355
DNR4165,PRJ0301,0.7853
DNR4165,PRJ0590,0.8523
DNR4165,PRJ0439,0.6187
DNR4165,PRJ1457,0.7896
DNR4165,PRJ1141,0.6861
DNR4165,PRJ1088,0.9241
DNR4165,PRJ0320,0.9293
DNR4165,PRJ0979,0.8214
DNR4165,PRJ0487,0.7723
DNR4165,PRJ1683,0.6248
DNR4166,PRJ1192,0.6804
DNR4166,PRJ0216,0.6266
DNR4166,PRJ1997,0.6466
DNR4166,PRJ1918,0.6
DNR4166,PRJ0047,0.8682
DNR4166,PRJ1892,0.9808
DNR4166,PRJ1636,0.5796
DNR4166,PRJ1440,0.8903
DNR4166,PRJ0748,0.7648
DNR4166,PRJ1671,0.5963
DNR4167,PRJ0083,0.6887
DNR4167,PRJ0792,0.7232
DNR4167,PRJ0906,0.7061
DNR4167,PRJ0672,0.5085
DNR4167,PRJ0528,0.9583
DNR4167,PRJ0720,0.693
DNR4167,PRJ1603,0.6041
DNR4167,PRJ1308,0.9708
DNR4167,PRJ1753,0.9233
DNR4167,PRJ1902,0.7154
DNR4168,PRJ1564,0.9948
DNR4168,PRJ0508,0.8017
DNR4168,PRJ0472,0.6404
DNR4168,PRJ1517,0.5874
DNR4168,PRJ1083,0.518
DNR4168,PRJ1102,0.7591
DNR4168,PRJ0363,0.8518
DNR4168,PRJ1447,0.9657
DNR4168,PRJ0449,0.9086
DNR4168,PRJ1260,0.9676
DNR4169,PRJ1662,0.6912
DNR4169,PRJ0296,0.9563
DNR4169,PRJ0438,0.6265
DNR4169,PRJ1140,0.9454
DNR4169,PRJ0836,0.8678
DNR4169,PRJ1729,0.6311
DNR4169,PRJ0832,0.7498
DNR4169,PRJ0338,0.8397
DNR4169,PRJ1163,0.9878
DNR4169,PRJ1473,0.997
DNR4170,PRJ0380,0.5237
DNR4170,PRJ0827,0.7547
DNR4170,PRJ0665,0.5252
DNR4170,PRJ0290,0.5884
DNR4170,PRJ0810,0.6739
DNR4170,PRJ0394,0.622
DNR4170,PRJ0252,0.7939
DNR4170,PRJ0592,0.89
DNR4170,PRJ0050,0.9435
DNR4170,PRJ0314,0.7676
DNR4171,PRJ1143,0.603
DNR4171,PRJ0295,0.9186
DNR4171,PRJ0801,0.7677
DNR4171,PRJ1359,0.5709
DNR4171,PRJ1517,0.8865
DNR4171,PRJ1017,0.9988
DNR4171,PRJ1979,0.9666
DNR4171,PRJ0652,0.641
DNR4171,PRJ0975,0.9958
DNR4171,PRJ1481,0.6096
DNR4172,PRJ0765,0.8949
DNR4172,PRJ1421,0.9768
DNR4172,PRJ1600,0.9074
DNR4172,PRJ1757,0.6758
DNR4172,PRJ1121,0.9247
DNR4172,PRJ1267,0.514
DNR4172,PRJ0368,0.5335
DNR4172,PRJ0269,0.585
DNR4172,PRJ1959,0.8572
DNR4172,PRJ1120,0.7698
DNR4173,PRJ1945,0.9637
DNR4173,PRJ0536,0.5276
DNR4173,PRJ1772,0.59
DNR4173,PRJ1748,0.6459
DNR4173,PRJ1868,0.6046
DNR4173,PRJ1036,0.6896
DNR4173,PRJ1064,0.7262
DNR4173,PRJ0114,0.8758
DNR4173,PRJ1548,0.6395
DNR4173,PRJ1497,0.759
DNR4174,PRJ1430,0.8402
DNR4174,PRJ0877,0.6429
DNR4174,PRJ0414,0.6084
DNR4174,PRJ1758,0.9277
DNR4174,PRJ0188,0.567
DNR4174,PRJ1235,0.9356
DNR4174,PRJ1169,0.82
DNR4174,PRJ0909,0.9462
DNR4174,PRJ1802,0.7312
DNR4174,PRJ1111,0.6362
DNR4175,PRJ0519,0.7465
DNR4175,PRJ0993,0.9157
DNR4175,PRJ0484,0.6145
DNR4175,PRJ1345,0.5811
DNR4175,PRJ0496,0.5031
DNR4175,PRJ1957,0.6063
DNR4175,PRJ0922,0.8761
DNR4175,PRJ1917,0.7457
DNR4175,PRJ0858,0.7893
DNR4175,PRJ0729,0.8107
DNR4176,PRJ1881,0.6941
DNR4176,PRJ1485,0.9102
DNR4176,PRJ1395,0.5802
DNR4176,PRJ0716,0.5003
DNR4176,PRJ0964,0.871
DNR4176,PRJ0117,0.5812
DNR4176,PRJ0840,0.5176
DNR4176,PRJ0894,0.562
DNR4176,PRJ1410,0.6459
DNR4176,PRJ0048,0.8687
DNR4177,PRJ1168,0.7126
DNR4177,PRJ1596,0.729
DNR4177,PRJ1006,0.7362
DNR4177,PRJ0581,0.5942
DNR4177,PRJ0835,0.7861
DNR4177,PRJ1461,0.5476
DNR4177,PRJ0181,0.8221
DNR4177,PRJ0460,0.6775
DNR4177,PRJ1062,0.7136
DNR4177,PRJ1157,0.7681
DNR4178,PRJ1290,0.632
DNR4178,PRJ1986,0.7687
DNR4178,PRJ0297,0.9204
DNR4178,PRJ0430,0.9927
DNR4178,PRJ1786,0.812
DNR4178,PRJ0155,0.9072
DNR4178,PRJ1043,0.9662
DNR4178,PRJ1046,0.9149
DNR4178,PRJ1342,0.9764
DNR4178,PRJ0792,0.7508
DNR4179,PRJ1617,0.9246
DNR4179,PRJ0705,0.6117
DNR4179,PRJ0549,0.9613
DNR4179,PRJ0136,0.5751
DNR4179,PRJ1319,0.9561
DNR4179,PRJ1471,0.5289
DNR4179,PRJ1371,0.7339
DNR4179,PRJ1487,0.8337
DNR4179,PRJ0107,0.6654
DNR4179,PRJ0837,0.6426
DNR4180,PRJ0478,0.6605
DNR4180,PRJ1431,0.6939
DNR4180,PRJ1617,0.8439
DNR4180,PRJ1357,0.6739
DNR4180,PRJ1088,0.519
DNR4180,PRJ0264,0.8627
DNR4180,PRJ0002,0.5919
DNR4180,PRJ0394,0.6522
DNR4180,PRJ0785,0.5178
DNR4180,PRJ1142,0.6513
DNR4181,PRJ0966,0.7673
DNR4181,PRJ1046,0.7822
DNR4181,PRJ1980,0.9463
DNR4181,PRJ1994,0.8164
DNR4181,PRJ0805,0.985
DNR4181,PRJ0202,0.5095
DNR4181,PRJ0941,0.5571
DNR4181,PRJ0640,0.807
DNR4181,PRJ1100,0.8984
DNR4181,PRJ0927,0.9182
DNR4182,PRJ1971,0.5487
DNR4182,PRJ1555,0.8666
DNR4182,PRJ0842,0.6251
DNR4182,PRJ1644,0.5177
DNR4182,PRJ0495,0.6506
DNR4182,PRJ0114,0.7364
DNR4182,PRJ1946,0.7423
DNR4182,PRJ1491,0.6154
DNR4182,PRJ0528,0.8321
DNR4182,PRJ0197,0.5713
DNR4183,PRJ1798,0.7876
DNR4183,PRJ0135,0.5361
DNR4183,PRJ1818,0.9557
DNR4183,PRJ1488,0.8057
DNR4183,PRJ1435,0.9456
DNR4183,PRJ0193,0.8529
DNR4183,PRJ1858,0.6651
DNR4183,PRJ1484,0.8217
DNR4183,PRJ0596,0.7747
DNR4183,PRJ1177,0.8885
DNR4184,PRJ0513,0.5245
DNR4184,PRJ0370,0.9852
DNR4184,PRJ1320,0.9226
DNR4184,PRJ1268,0.5856
DNR4184,PRJ0648,0.6777
DNR4184,PRJ1689,0.524
DNR4184,PRJ0066,0.6577
DNR4184,PRJ1874,0.6006
DNR4184,PRJ1945,0.6232
DNR4184,PRJ1219,0.7246
DNR4185,PRJ1538,0.9609
DNR4185,PRJ1348,0.8381
DNR4185,PRJ0490,0.7309
DNR4185,PRJ0725,0.8822
DNR4185,PRJ1364,0.9095
DNR4185,PRJ0432,0.6219
DNR4185,PRJ0514,0.9075
DNR4185,PRJ1975,0.9965
DNR4185,PRJ1908,0.5186
DNR4185,PRJ0563,0.9311
DNR4186,PRJ1768,0.5125
DNR4186,PRJ1058,0.7651
DNR4186,PRJ1818,0.7098
DNR4186,PRJ1979,0.7382
DNR4186,PRJ0011,0.5186
DNR4186,PRJ0601,0.9177
DNR4186,PRJ0727,0.7168
DNR4186,PRJ0975,0.9158
DNR4186,PRJ1134,0.674
DNR4186,PRJ0732,0.608
DNR4187,PRJ0786,0.6632
DNR4187,PRJ1826,0.5312
DNR4187,PRJ1369,0.8843
DNR4187,PRJ0392,0.6364
DNR4187,PRJ0140,0.6452
DNR4187,PRJ1929,0.622
DNR4187,PRJ0763,0.9565
DNR4187,PRJ0944,0.9901
