donor_id,project_id,rating
DR4061,PR1150,2
DR4061,PR0765,4
DR4062,PR0774,2
DR4062,PR1218,4
DR4062,PR1679,3
DR4062,PR1620,1
DR4062,PR1130,2
DR4062,PR1836,2
DR4062,PR0211,1
DR4062,PR0431,2
DR4062,PR1740,4
DR4062,PR0270,4
DR4062,PR0342,3
DR4062,PR1369,5
DR4062,PR0132,5
DR4062,PR0346,3
DR4062,PR0584,4
DR4062,PR1166,4
DR4062,PR0740,3
DR4062,PR0561,3
DR4063,PR1614,4
DR4063,PR1808,5
DR4063,PR0452,3
DR4063,PR1558,2
DR4063,PR0599,3
DR4063,PR0127,5
DR4063,PR1726,4
DR4063,PR0590,5
DR4063,PR1749,3
DR4064,PR1439,3
DR4064,PR1086,3
DR4064,PR0365,4
DR4064,PR0471,4
DR4064,PR0346,1
DR4064,PR0846,2
DR4064,PR0852,3
DR4064,PR1099,3
DR4064,PR0080,3
DR4064,PR1123,2
DR4064,PR0776,3
DR4064,PR0802,3
DR4064,PR0413,3
DR4064,PR1418,4
DR4064,PR0169,1
DR4064,PR0732,2
DR4064,PR0325,4
DR4064,PR1312,3
DR4064,PR0996,3
DR4064,PR0201,2
DR4064,PR1685,2
DR4064,PR0909,3
DR4064,PR0906,5
DR4064,PR0845,3
DR4064,PR0930,3
DR4064,PR0590,3
DR4065,PR1322,3
DR4065,PR1140,5
DR4065,PR0300,3
DR4065,PR1166,1
DR4065,PR0831,3
DR4065,PR1149,1
DR4065,PR1255,3
DR4065,PR1774,3
DR4065,PR1819,2
DR4065,PR1356,2
DR4065,PR1527,3
DR4065,PR1142,4
DR4065,PR1630,2
DR4065,PR0158,3
DR4065,PR1957,3
DR4067,PR0322,2
DR4067,PR0352,3
DR4067,PR1877,1
DR4067,PR0870,5
DR4068,PR1349,4
DR4068,PR0234,3
DR4069,PR0810,4
DR4069,PR0497,3
DR4069,PR0164,2
DR4070,PR1685,3
DR4070,PR0794,4
DR4070,PR0011,2
DR4070,PR0197,2
DR4070,PR1888,4
DR4070,PR1067,1
DR4070,PR0472,4
DR4070,PR0737,3
DR4070,PR1624,1
DR4071,PR0749,4
DR4071,PR0018,3
DR4071,PR1769,1
DR4071,PR0839,3
DR4071,PR1778,3
DR4072,PR1700,3
DR4072,PR1830,2
DR4073,PR0753,2
DR4073,PR0652,4
DR4073,PR1875,3
DR4074,PR0522,3
DR4074,PR1426,4
DR4074,PR0140,3
DR4074,PR0672,1
DR4074,PR1787,2
DR4074,PR1923,4
DR4074,PR1922,2
DR4074,PR0736,3
DR4074,PR0938,4
DR4074,PR0031,4
DR4074,PR1611,4
DR4074,PR1543,2
DR4074,PR1218,1
DR4074,PR1273,1
DR4074,PR0143,2
DR4074,PR1265,4
DR4074,PR0106,4
DR4074,PR1710,4
DR4074,PR1997,3
DR4074,PR0939,4
DR4074,PR1690,4
DR4075,PR0455,4
DR4075,PR0308,4
DR4075,PR1338,3
DR4075,PR0323,3
DR4075,PR1662,2
DR4075,PR0178,4
DR4075,PR1984,3
DR4075,PR1011,3
DR4075,PR1715,2
DR4075,PR1356,4
DR4075,PR1072,3
DR4075,PR0530,3
DR4075,PR1744,2
DR4075,PR0183,1
DR4075,PR0698,3
DR4075,PR0177,3
DR4075,PR1334,2
DR4075,PR1926,2
DR4075,PR0825,5
DR4075,PR0843,4
DR4075,PR1786,5
DR4075,PR1731,2
DR4075,PR0194,4
DR4075,PR1546,3
DR4076,PR1302,3
DR4076,PR0767,3
DR4076,PR1607,2
DR4076,PR0136,3
DR4076,PR0582,2
DR4076,PR1476,3
DR4076,PR1477,3
DR4076,PR0301,4
DR4076,PR0195,2
DR4076,PR1733,1
DR4076,PR0522,1
DR4076,PR0674,4
DR4076,PR0588,1
DR4076,PR0902,3
DR4076,PR1068,3
DR4076,PR0132,3
DR4076,PR0872,2
DR4076,PR1979,4
DR4076,PR1082,4
DR4076,PR1214,3
DR4076,PR1505,3
DR4077,PR0333,3
DR4077,PR0130,4
DR4077,PR1037,1
DR4077,PR1770,2
DR4077,PR1721,2
DR4077,PR1344,4
DR4077,PR0050,4
DR4077,PR1084,3
DR4077,PR0224,3
DR4077,PR1691,3
DR4077,PR1312,5
DR4077,PR0838,3
DR4077,PR0489,4
DR4077,PR1550,3
DR4077,PR0805,4
DR4077,PR0077,3
DR4077,PR0351,5
DR4077,PR0014,3
DR4077,PR1175,1
DR4077,PR1474,3
DR4077,PR0839,3
DR4077,PR0257,3
DR4077,PR1839,1
DR4077,PR1125,2
DR4077,PR0866,3
DR4078,PR1053,4
DR4078,PR1056,2
DR4078,PR1619,5
DR4078,PR0185,3
DR4078,PR1637,3
DR4078,PR1352,4
DR4078,PR1642,3
DR4078,PR0649,3
DR4078,PR1087,4
DR4078,PR0193,2
DR4078,PR0605,4
DR4078,PR0133,2
DR4078,PR1966,4
DR4078,PR0040,3
DR4078,PR1104,1
DR4078,PR1424,5
DR4078,PR1124,2
DR4078,PR0382,3
DR4078,PR1948,2
DR4078,PR0796,2
DR4079,PR1787,3
DR4079,PR1800,2
DR4079,PR0934,2
DR4079,PR0138,2
DR4079,PR0953,3
DR4079,PR1262,1
DR4079,PR1452,3
DR4079,PR1073,2
DR4079,PR1685,4
DR4079,PR0699,3
DR4079,PR0932,3
DR4079,PR0701,2
DR4079,PR1500,4
DR4079,PR0418,3
DR4079,PR1749,2
DR4080,PR1587,3
DR4080,PR0859,4
DR4080,PR1943,1
DR4080,PR1529,1
DR4080,PR1782,4
DR4080,PR1974,1
DR4080,PR0344,3
DR4080,PR1096,4
DR4080,PR0170,2
DR4080,PR1767,3
DR4080,PR0808,2
DR4080,PR0933,3
DR4080,PR1498,3
DR4080,PR1334,4
DR4080,PR1718,5
DR4080,PR0381,3
DR4080,PR1519,4
DR4080,PR1374,4
DR4080,PR0912,5
DR4080,PR1269,3
DR4080,PR1933,4
DR4080,PR0771,3
DR4080,PR1612,2
DR4081,PR1011,3
DR4082,PR1181,3
DR4082,PR1441,5
DR4083,PR1250,3
DR4083,PR1782,3
DR4083,PR0810,3
DR4083,PR0735,5
DR4083,PR0313,4
DR4083,PR1106,2
DR4083,PR0604,4
DR4083,PR0636,5
DR4083,PR0679,3
DR4083,PR0591,3
DR4083,PR1887,3
DR4083,PR0125,4
DR4083,PR0784,1
DR4083,PR0562,1
DR4083,PR1430,3
DR4083,PR1708,3
DR4083,PR1739,4
DR4083,PR1254,3
DR4083,PR1001,4
DR4083,PR1798,4
DR4083,PR0960,2
DR4083,PR0893,3
DR4084,PR1171,2
DR4085,PR1887,3
DR4085,PR0086,5
DR4085,PR1817,3
DR4086,PR0874,4
DR4087,PR1211,2
DR4088,PR0345,2
DR4088,PR0480,4
DR4088,PR0770,5
DR4088,PR0863,3
DR4089,PR1433,4
DR4089,PR0928,2
DR4089,PR1735,3
DR4089,PR1741,2
DR4089,PR0152,3
DR4089,PR0649,4
DR4089,PR1950,3
DR4089,PR1985,3
DR4089,PR0934,2
DR4089,PR1424,5
DR4089,PR1547,4
DR4089,PR1097,4
DR4089,PR1206,4
DR4089,PR1168,2
DR4089,PR0473,3
DR4089,PR1018,3
DR4091,PR1473,1
DR4091,PR1424,2
DR4091,PR1986,4
DR4091,PR1523,4
DR4091,PR1241,2
DR4091,PR0639,1
DR4091,PR0959,3
DR4091,PR1974,4
DR4091,PR0800,3
DR4091,PR1229,3
DR4091,PR1350,5
DR4091,PR1887,2
DR4091,PR0492,3
DR4091,PR1729,5
DR4091,PR0289,2
DR4091,PR0676,5
DR4091,PR1514,5
DR4091,PR0963,4
DR4091,PR0374,3
DR4091,PR0776,4
DR4091,PR0101,1
DR4091,PR0580,2
DR4091,PR1836,3
DR4091,PR0583,3
DR4091,PR1593,3
DR4091,PR1250,3
DR4091,PR1699,5
DR4092,PR0887,3
DR4092,PR1051,5
DR4092,PR0734,3
DR4093,PR1511,2
DR4093,PR1684,2
DR4093,PR0030,2
DR4093,PR1937,1
DR4093,PR0736,3
DR4093,PR1411,5
DR4093,PR0274,4
DR4093,PR1063,2
DR4093,PR0573,3
DR4093,PR0486,4
DR4093,PR1834,3
DR4093,PR0020,5
DR4093,PR0614,4
DR4093,PR1832,3
DR4093,PR0605,2
DR4093,PR0500,3
DR4093,PR1337,3
DR4093,PR1682,2
DR4093,PR0619,3
DR4093,PR0308,2
DR4093,PR0564,3
DR4093,PR0858,5
DR4093,PR0544,4
DR4093,PR1541,3
DR4093,PR0737,4
DR4093,PR0326,3
DR4094,PR0683,4
DR4094,PR1780,4
DR4094,PR0381,2
DR4094,PR0182,4
DR4094,PR0606,1
DR4094,PR1237,5
DR4094,PR0717,2
DR4094,PR0936,2
DR4094,PR1426,1
DR4094,PR1378,4
DR4094,PR1545,2
DR4094,PR1277,3
DR4094,PR0684,5
DR4094,PR0977,5
DR4094,PR1752,2
DR4094,PR0806,5
DR4094,PR1011,3
DR4094,PR0818,3
DR4094,PR0050,4
DR4094,PR1942,3
DR4094,PR0355,2
DR4095,PR1531,5
DR4095,PR0719,5
DR4095,PR1679,5
DR4095,PR1477,5
DR4095,PR0098,3
DR4095,PR0750,3
DR4095,PR0823,4
DR4095,PR1143,3
DR4095,PR1513,3
DR4095,PR1555,4
DR4095,PR0283,3
DR4095,PR1141,2
DR4095,PR1969,4
DR4096,PR0493,4
DR4097,PR0350,4
DR4097,PR0634,3
DR4097,PR1000,1
DR4097,PR1534,3
DR4097,PR0379,3
DR4097,PR1930,3
DR4098,PR0752,2
DR4098,PR1368,3
DR4098,PR0716,2
DR4098,PR1565,5
DR4099,PR0354,2
DR4099,PR0704,5
DR4099,PR1169,1
DR4099,PR0791,3
DR4099,PR0375,3
DR4099,PR1576,5
DR4099,PR0470,4
DR4099,PR1941,3
DR4099,PR0916,4
DR4099,PR0601,2
DR4099,PR0211,3
DR4099,PR1842,2
DR4099,PR1410,2
DR4099,PR0174,2
DR4099,PR1382,4
DR4099,PR0215,2
DR4099,PR1702,2
DR4099,PR1851,3
DR4099,PR0371,2
DR4099,PR1947,3
DR4099,PR0223,5
DR4099,PR0507,3
DR4099,PR1161,3
DR4100,PR1692,3
DR4100,PR0422,1
DR4101,PR1314,3
DR4102,PR1595,4
DR4102,PR1115,1
DR4102,PR1776,3
DR4102,PR0034,3
DR4102,PR0778,4
DR4102,PR1304,4
DR4102,PR0260,2
DR4102,PR1523,3
DR4102,PR1489,3
DR4102,PR0044,3
DR4102,PR1230,1
DR4102,PR1627,4
DR4102,PR0290,5
DR4102,PR0337,3
DR4102,PR0903,4
DR4102,PR0690,2
DR4102,PR0207,3
DR4102,PR0742,3
DR4102,PR1140,4
DR4102,PR1277,3
DR4102,PR0692,4
DR4102,PR1494,3
DR4102,PR1931,1
DR4102,PR1327,1
DR4102,PR1810,2
DR4102,PR0736,1
DR4102,PR0307,3
DR4102,PR1765,4
DR4105,PR1787,5
DR4105,PR0298,3
DR4105,PR0878,2
DR4105,PR1263,4
DR4105,PR0554,3
DR4105,PR0236,3
DR4105,PR1803,2
DR4105,PR0145,1
DR4105,PR1586,1
DR4106,PR0481,5
DR4106,PR1738,1
DR4106,PR0206,1
DR4106,PR1014,3
DR4106,PR0217,2
DR4106,PR1070,1
DR4107,PR1456,2
DR4107,PR0543,4
DR4107,PR0920,3
DR4107,PR1243,2
DR4108,PR0298,2
DR4108,PR1531,3
DR4108,PR1059,3
DR4108,PR1391,5
DR4108,PR1010,4
DR4108,PR1597,1
DR4108,PR1295,5
DR4108,PR0232,4
DR4108,PR0986,2
DR4108,PR1739,4
DR4108,PR0165,1
DR4108,PR1049,3
DR4108,PR0641,2
DR4108,PR0797,4
DR4108,PR0069,3
DR4108,PR0779,3
DR4108,PR1918,2
DR4108,PR1467,4
DR4108,PR0965,5
DR4109,PR0050,2
DR4109,PR0894,4
DR4109,PR0308,3
DR4109,PR1809,2
DR4109,PR0175,4
DR4110,PR0613,3
DR4110,PR0075,2
DR4110,PR0516,1
DR4110,PR1169,1
DR4110,PR1994,2
DR4110,PR0770,3
DR4110,PR0493,5
DR4110,PR1524,3
DR4110,PR0847,3
DR4110,PR0682,2
DR4110,PR1624,3
DR4110,PR1480,3
DR4110,PR0048,3
DR4110,PR1107,4
DR4110,PR1440,1
DR4110,PR1728,3
DR4110,PR1950,3
DR4111,PR0292,3
DR4111,PR0517,3
DR4111,PR0671,3
DR4111,PR1961,3
DR4111,PR0689,1
DR4111,PR0690,2
DR4111,PR0403,3
DR4111,PR1060,5
DR4111,PR1821,3
DR4111,PR1646,4
DR4111,PR0180,3
DR4111,PR1397,4
DR4111,PR0106,4
DR4111,PR1262,3
DR4111,PR0075,1
DR4111,PR0548,2
DR4111,PR0315,5
DR4112,PR0299,1
DR4112,PR0395,4
DR4112,PR1571,3
DR4112,PR1931,2
DR4112,PR1504,3
DR4112,PR1776,4
DR4112,PR0588,4
DR4112,PR0715,1
DR4112,PR1247,3
DR4112,PR1716,3
DR4112,PR1214,3
DR4112,PR1165,3
DR4112,PR1822,2
DR4112,PR1791,3
DR4112,PR0319,2
DR4112,PR0994,3
DR4112,PR0559,1
DR4112,PR1577,3
DR4112,PR1637,1
DR4112,PR0823,2
DR4112,PR1363,3
DR4112,PR1749,3
DR4112,PR1507,3
DR4112,PR0866,4
DR4112,PR0352,1
DR4112,PR1368,2
DR4113,PR1600,4
DR4113,PR1946,3
DR4113,PR1942,4
DR4114,PR1706,3
DR4115,PR0475,2
DR4115,PR0191,5
DR4115,PR1953,2
DR4115,PR1094,3
DR4115,PR1992,4
DR4115,PR1075,4
DR4115,PR1003,3
DR4115,PR1309,3
DR4115,PR0235,1
DR4115,PR1283,4
DR4115,PR1088,1
DR4115,PR1866,5
DR4115,PR0969,3
DR4115,PR1221,2
DR4115,PR1969,3
DR4115,PR1084,3
DR4115,PR1048,1
DR4115,PR1926,2
DR4115,PR1325,2
DR4116,PR0978,1
DR4116,PR0698,1
DR4116,PR0446,1
DR4116,PR1049,4
DR4116,PR0085,5
DR4116,PR1847,4
DR4116,PR1198,3
DR4116,PR0237,3
DR4116,PR0738,4
DR4116,PR1106,5
DR4116,PR1416,3
DR4116,PR1054,4
DR4116,PR0553,5
DR4116,PR1165,2
DR4116,PR0127,2
DR4116,PR1583,4
DR4116,PR0272,1
DR4116,PR1081,2
DR4116,PR1209,4
DR4116,PR1859,3
DR4118,PR1703,3
DR4118,PR0509,5
DR4118,PR1748,4
DR4119,PR0785,2
DR4119,PR0069,3
DR4119,PR1139,4
DR4119,PR1683,1
DR4119,PR1483,4
DR4119,PR0022,3
DR4119,PR1041,2
DR4119,PR0362,4
DR4119,PR1097,3
DR4119,PR0905,3
DR4119,PR1913,3
DR4119,PR0371,1
DR4119,PR1577,3
DR4119,PR0414,2
DR4119,PR1098,3
DR4119,PR1140,4
DR4119,PR0756,3
DR4119,PR0825,4
DR4119,PR1584,3
DR4119,PR1395,4
DR4119,PR1412,1
DR4119,PR1897,3
DR4119,PR0676,5
DR4119,PR0827,3
DR4119,PR0860,2
DR4119,PR0754,3
DR4120,PR1767,3
DR4120,PR1959,3
DR4120,PR1356,1
DR4120,PR0402,3
DR4121,PR1912,4
DR4122,PR0099,3
DR4122,PR1790,3
DR4122,PR1349,3
DR4122,PR1458,3
DR4123,PR1010,3
DR4125,PR0105,3
DR4125,PR0615,3
DR4125,PR1678,3
DR4125,PR0383,4
DR4125,PR0717,3
DR4125,PR1464,2
DR4125,PR1807,3
DR4125,PR1875,2
DR4125,PR1340,2
DR4125,PR0250,1
DR4125,PR1164,3
DR4125,PR1205,3
DR4125,PR0701,1
DR4125,PR0358,3
DR4125,PR1197,5
DR4125,PR0109,3
DR4125,PR0488,2
DR4125,PR0056,2
DR4125,PR0855,3
DR4125,PR1764,2
DR4126,PR0316,5
DR4127,PR1776,4
DR4127,PR0218,2
DR4127,PR0504,2
DR4127,PR0601,3
DR4128,PR0405,2
DR4128,PR1026,3
DR4128,PR1811,2
DR4128,PR0488,3
DR4128,PR0371,4
DR4128,PR1052,4
DR4128,PR0120,3
DR4128,PR0376,2
DR4128,PR1132,3
DR4128,PR1290,4
DR4128,PR0958,3
DR4128,PR1397,3
DR4128,PR0435,4
DR4128,PR0663,3
DR4129,PR0972,2
DR4129,PR1981,1
DR4129,PR0556,1
DR4130,PR0573,3
DR4130,PR0919,3
DR4131,PR0139,1
DR4132,PR0385,4
DR4132,PR1478,4
DR4132,PR0873,3
DR4133,PR1449,5
DR4133,PR0390,3
DR4134,PR1197,1
DR4134,PR1512,1
DR4134,PR1158,3
DR4134,PR1788,2
DR4134,PR1094,2
DR4134,PR1518,2
DR4136,PR0750,3
DR4136,PR1523,5
DR4136,PR1163,3
DR4136,PR1945,4
DR4136,PR1745,1
DR4136,PR1175,3
DR4137,PR1833,5
DR4137,PR1094,5
DR4137,PR0137,4
DR4137,PR0676,3
DR4137,PR1236,1
DR4137,PR0512,3
DR4137,PR1962,1
DR4137,PR0437,4
DR4137,PR1571,3
DR4137,PR1779,1
DR4137,PR0774,4
DR4137,PR1034,3
DR4137,PR1032,4
DR4137,PR1528,5
DR4137,PR1518,4
DR4137,PR1431,5
DR4137,PR0449,4
DR4137,PR0094,5
DR4137,PR0235,3
DR4137,PR1373,3
DR4138,PR1207,5
DR4138,PR0349,3
DR4138,PR1474,5
DR4138,PR1961,2
DR4138,PR1903,3
DR4138,PR0246,3
DR4138,PR1032,4
DR4138,PR0507,3
DR4138,PR1989,2
DR4138,PR1714,4
DR4138,PR0177,3
DR4138,PR1427,3
DR4138,PR0834,4
DR4138,PR0077,2
DR4138,PR1041,5
DR4138,PR1100,5
DR4138,PR0955,3
DR4138,PR0616,5
DR4138,PR0737,3
DR4138,PR1657,2
DR4138,PR0495,2
DR4138,PR0708,3
DR4138,PR0171,3
DR4138,PR1071,5
DR4139,PR1361,3
DR4139,PR0639,3
DR4139,PR1558,1
DR4139,PR1119,4
DR4139,PR1754,4
DR4139,PR1367,3
DR4139,PR1692,1
DR4139,PR1115,5
DR4139,PR0995,5
DR4139,PR1672,2
DR4139,PR0804,2
DR4139,PR1231,2
DR4139,PR0909,3
DR4139,PR1825,2
DR4139,PR0089,3
DR4139,PR0627,3
DR4139,PR0376,3
DR4139,PR0367,2
DR4139,PR1652,5
DR4139,PR0082,2
DR4139,PR0329,4
DR4139,PR0622,5
DR4139,PR0575,4
DR4139,PR1606,4
DR4140,PR1143,3
DR4140,PR1819,4
DR4140,PR0890,3
DR4140,PR1011,3
DR4140,PR1580,4
DR4140,PR1403,1
DR4140,PR0236,3
DR4140,PR0521,3
DR4140,PR1910,3
DR4141,PR0669,1
DR4141,PR0206,1
DR4142,PR0209,3
DR4142,PR1094,1
DR4142,PR1537,1
DR4142,PR0556,3
DR4142,PR1379,3
DR4142,PR0306,2
DR4142,PR0738,1
DR4142,PR1289,5
DR4142,PR0379,2
DR4142,PR0869,1
DR4142,PR0570,3
DR4142,PR0040,3
DR4142,PR0645,3
DR4142,PR1728,3
DR4142,PR0150,5
DR4142,PR0994,5
DR4142,PR1259,4
DR4142,PR0682,3
DR4142,PR1062,4
DR4143,PR0637,4
DR4143,PR1869,4
DR4143,PR1411,4
DR4143,PR0078,3
DR4143,PR0107,4
DR4143,PR0910,5
DR4143,PR0267,2
DR4143,PR0064,3
DR4143,PR0429,3
DR4143,PR1966,3
DR4143,PR0343,3
DR4143,PR1443,2
DR4143,PR1555,3
DR4143,PR0313,3
DR4143,PR0702,3
DR4144,PR1308,3
DR4144,PR0625,3
DR4145,PR0596,2
DR4145,PR1559,4
DR4145,PR1263,3
DR4145,PR1117,3
DR4145,PR0931,2
DR4145,PR1673,3
DR4145,PR1538,5
DR4145,PR1443,3
DR4145,PR0698,3
DR4145,PR0050,3
DR4145,PR1246,5
DR4145,PR1620,2
DR4146,PR1922,3
DR4146,PR1614,4
DR4146,PR1857,3
DR4146,PR0485,4
DR4146,PR0067,3
DR4146,PR1726,5
DR4146,PR1386,2
DR4146,PR0057,2
DR4146,PR0783,4
DR4146,PR0247,3
DR4146,PR1303,2
DR4146,PR0934,4
DR4146,PR1020,4
DR4146,PR1099,1
DR4146,PR1324,2
DR4146,PR1249,4
DR4146,PR1714,2
DR4146,PR0576,4
DR4146,PR0627,2
DR4146,PR0523,5
DR4147,PR0500,2
DR4147,PR0573,2
DR4147,PR1133,2
DR4147,PR0978,4
DR4147,PR1802,3
DR4147,PR0585,3
DR4147,PR0370,2
DR4147,PR0268,3
DR4147,PR1984,2
DR4147,PR1010,2
DR4147,PR0558,3
DR4147,PR1569,2
DR4147,PR1196,5
DR4147,PR1853,3
DR4147,PR1246,3
DR4147,PR1689,5
DR4147,PR0442,4
DR4147,PR0671,5
DR4147,PR0298,4
DR4147,PR0617,1
DR4147,PR1441,3
DR4147,PR0240,3
DR4147,PR0595,5
DR4147,PR0467,4
DR4147,PR1207,2
DR4147,PR1073,2
DR4147,PR1784,4
DR4148,PR0143,3
DR4148,PR0627,5
DR4149,PR1925,3
DR4150,PR1782,2
DR4150,PR1751,5
DR4150,PR1880,4
DR4150,PR1168,2
DR4150,PR1205,1
DR4150,PR1394,2
DR4150,PR1691,3
DR4150,PR1285,3
DR4150,PR1955,5
DR4150,PR1196,3
DR4150,PR0172,4
DR4150,PR0522,5
DR4151,PR1036,1
DR4151,PR1995,1
DR4151,PR0632,4
DR4151,PR0904,4
DR4151,PR0657,2
DR4151,PR1179,2
DR4151,PR0701,4
DR4151,PR0179,5
DR4151,PR1049,4
DR4151,PR0807,1
DR4151,PR0695,5
DR4151,PR1642,2
DR4151,PR1919,3
DR4151,PR0775,5
DR4152,PR1212,4
DR4152,PR1802,5
DR4152,PR1930,4
DR4152,PR0963,5
DR4153,PR1012,3
DR4153,PR0141,3
DR4153,PR0332,3
DR4153,PR0150,3
DR4153,PR0016,5
DR4153,PR0856,3
DR4153,PR1277,1
DR4153,PR1851,4
DR4153,PR1500,3
DR4153,PR1084,3
DR4153,PR1707,2
DR4153,PR0432,3
DR4153,PR0756,4
DR4153,PR0953,1
DR4154,PR0212,1
DR4155,PR1957,4
DR4155,PR0322,4
DR4155,PR0672,4
DR4155,PR1504,4
DR4155,PR1434,4
DR4155,PR1823,3
DR4155,PR0297,2
DR4155,PR1378,5
DR4155,PR1226,3
DR4155,PR0800,3
DR4155,PR0703,2
DR4155,PR0922,3
DR4155,PR1374,4
DR4155,PR0449,3
DR4155,PR1150,4
DR4155,PR0917,1
DR4155,PR0478,1
DR4155,PR1381,4
DR4155,PR0401,1
DR4155,PR1942,2
DR4155,PR0609,4
DR4155,PR0149,3
DR4156,PR0503,5
DR4156,PR0913,2
DR4156,PR0483,2
DR4156,PR1903,3
DR4156,PR0464,4
DR4156,PR1832,3
DR4156,PR1158,3
DR4156,PR1757,3
DR4156,PR0921,1
DR4156,PR1095,3
DR4156,PR0753,4
DR4156,PR0105,1
DR4156,PR0509,3
DR4156,PR1934,2
DR4156,PR0900,4
DR4157,PR0622,4
DR4157,PR0623,3
DR4157,PR0442,3
DR4158,PR0229,4
DR4159,PR0452,3
DR4159,PR0321,5
DR4159,PR1018,2
DR4160,PR1261,1
DR4160,PR0657,4
DR4160,PR0896,3
DR4160,PR1399,1
DR4160,PR1057,1
DR4160,PR0719,4
DR4160,PR1884,2
DR4160,PR0159,3
DR4160,PR0559,2
DR4160,PR1333,2
DR4160,PR0276,5
DR4160,PR1895,4
DR4160,PR0438,3
DR4160,PR0989,1
DR4160,PR1598,4
DR4161,PR0399,4
DR4161,PR0737,4
DR4161,PR1416,3
DR4161,PR1044,2
DR4161,PR1778,3
DR4162,PR0955,3
DR4162,PR1350,3
DR4162,PR1377,3
DR4162,PR0656,4
DR4162,PR0052,3
DR4162,PR1950,3
DR4162,PR0339,4
DR4163,PR0016,5
DR4163,PR1594,2
DR4163,PR1900,4
DR4163,PR0127,3
DR4163,PR0158,1
DR4163,PR0233,3
DR4163,PR0151,1
DR4163,PR1099,1
DR4163,PR0211,5
DR4163,PR1171,5
DR4163,PR0686,3
DR4163,PR1731,4
DR4163,PR0060,5
DR4163,PR0742,3
DR4163,PR0351,3
DR4163,PR1109,3
DR4163,PR0688,2
DR4163,PR1901,3
DR4163,PR1145,3
DR4164,PR0489,3
DR4165,PR1513,5
DR4166,PR0491,1
DR4166,PR0125,2
DR4166,PR0076,3
DR4166,PR1174,5
DR4166,PR0431,1
DR4166,PR1545,1
DR4167,PR0316,5
DR4167,PR0301,2
DR4167,PR0923,3
DR4167,PR1599,5
DR4167,PR0558,4
DR4167,PR1365,4
DR4167,PR1433,4
DR4167,PR1643,4
DR4167,PR0181,1
DR4167,PR0969,3
DR4167,PR1134,4
DR4167,PR1834,2
DR4168,PR1448,2
DR4168,PR0648,3
DR4168,PR0186,2
DR4168,PR0312,5
DR4168,PR0167,3
DR4168,PR0420,2
DR4168,PR1472,4
DR4168,PR1390,2
DR4168,PR1118,1
DR4168,PR0442,1
DR4168,PR1987,4
DR4168,PR0098,4
DR4168,PR1040,2
DR4169,PR0347,2
DR4169,PR0742,5
DR4169,PR1264,3
DR4169,PR0205,4
DR4169,PR0577,4
DR4169,PR1416,3
DR4169,PR0537,3
DR4169,PR1991,4
DR4169,PR0984,1
DR4169,PR0490,2
DR4169,PR1125,4
DR4169,PR0411,5
DR4169,PR1570,2
DR4169,PR0456,3
DR4169,PR1814,2
DR4169,PR1769,4
DR4169,PR0436,3
DR4169,PR0819,4
DR4169,PR0975,1
DR4169,PR1827,1
DR4169,PR0083,3
DR4169,PR0913,4
DR4169,PR0874,3
DR4170,PR1098,5
DR4170,PR1894,3
DR4170,PR0848,3
DR4170,PR1889,2
DR4170,PR1107,3
DR4170,PR0987,3
DR4170,PR1384,5
DR4170,PR1018,5
DR4170,PR1117,3
DR4170,PR0246,1
DR4170,PR1975,2
DR4170,PR0247,3
DR4170,PR0889,2
DR4170,PR0576,4
DR4170,PR1269,3
DR4170,PR0102,3
DR4170,PR0258,2
DR4170,PR1959,4
DR4170,PR1890,3
DR4170,PR0626,2
DR4170,PR1632,4
DR4170,PR1739,1
DR4170,PR1110,4
DR4170,PR0396,1
DR4170,PR1521,2
DR4170,PR1044,3
DR4171,PR1547,2
DR4171,PR0123,2
DR4171,PR0920,3
DR4171,PR1165,4
DR4171,PR0323,4
DR4171,PR1672,3
DR4171,PR1814,4
DR4171,PR1000,2
DR4171,PR0581,5
DR4171,PR1970,5
DR4171,PR0828,4
DR4171,PR1507,3
DR4171,PR1795,3
DR4171,PR1982,3
DR4171,PR0283,3
DR4171,PR0326,3
DR4171,PR1990,2
DR4171,PR0337,2
DR4172,PR0373,4
DR4174,PR0189,2
DR4174,PR0644,1
DR4174,PR1560,4
DR4174,PR1427,3
DR4174,PR1272,3
DR4174,PR1149,3
DR4174,PR0530,3
DR4174,PR1672,4
DR4174,PR0554,3
DR4174,PR1207,3
DR4174,PR0886,3
DR4174,PR0939,3
DR4174,PR1413,4
DR4174,PR1204,4
DR4174,PR0528,3
DR4174,PR1095,3
DR4174,PR1355,3
DR4174,PR1670,1
DR4174,PR1615,1
DR4175,PR0654,1
DR4176,PR0778,3
DR4176,PR1525,3
DR4176,PR0602,4
DR4176,PR0121,3
DR4176,PR1671,5
DR4176,PR0413,2
DR4176,PR0441,2
DR4176,PR1353,4
DR4176,PR1478,3
DR4176,PR1716,2
DR4176,PR0727,3
DR4176,PR1333,2
DR4176,PR0786,1
DR4176,PR1397,5
DR4176,PR0336,4
DR4176,PR0876,2
DR4176,PR1959,4
DR4176,PR1918,1
DR4176,PR1579,2
DR4176,PR0578,3
DR4176,PR1390,4
DR4177,PR1212,4
DR4177,PR0944,4
DR4177,PR0939,2
DR4177,PR1131,2
DR4177,PR1505,1
DR4177,PR1637,2
DR4177,PR1913,3
DR4177,PR0145,5
DR4177,PR1221,3
DR4177,PR1018,4
DR4177,PR0799,3
